,date,location,time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,UVB,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
6076,2016/09/10,оч╢щ,4.0,25,2.1,0.44,0.24,6.1,22,28,1.8,24,5,NR,92,6.8,2.3,0,90,99,0.9,0.6
6077,2016/09/10,оч╢щ,5.0,25,2,0.47,0.23,6.3,19,25,1.8,30,5,NR,92,19,2.3,0,107,73,0.5,0.6
6078,2016/09/10,оч╢щ,6.0,25,2,0.64,0.28,15,18,33,3.3,35,7,NR,91,19,2.3,0.3,96,94,0.9,0.8
6079,2016/09/10,оч╢щ,7.0,30,1.9,0.59,0.25,9.3,22,31,20,34,18,NR,72,5.1,2.1,4.9,276,297,1.2,0.3
6080,2016/09/10,оч╢щ,8.0,31,1.8,0.41,0.16,6.3,17,23,26,33,25,NR,69,5.7,2,5.3,293,293,1.8,1.3
6081,2016/09/10,оч╢щ,9.0,30,1.8,0.39,0.13,3.4,15,18,34,31,21,NR,70,4.3,2,3.1,285,267,1.3,1
6082,2016/09/10,оч╢щ,10.0,30,1.8,0.28,0.11,2.8,13,16,38,31,18,NR,74,3.7,1.9,2.5,239,261,1.7,0.2
6083,2016/09/10,оч╢щ,11.0,30,1.8,0.27,0.1,2.6,12,15,33,26,16,NR,74,2.7,1.9,1,290,340,1.2,0.3
6084,2016/09/10,оч╢щ,12.0,29,1.8,0.31,0.11,2.7,15,18,25,26,16,NR,73,2.4,1.9,0.6,304,65,0.8,0.3
6085,2016/09/10,оч╢щ,13.0,28,1.8,0.44,0.23,3.1,21,24,22,24,11,NR,80,3.8,2,0.1,97,99,2,1.6
6086,2016/09/10,оч╢щ,14.0,27,1.8,0.57,0.28,2.1,21,23,22,25,6,NR,83,4.3,2.1,0,100,99,1.7,1.5
6087,2016/09/10,оч╢щ,15.0,27,1.9,0.76,0.37,2.1,26,28,13,20,1,NR,85,5,2.2,0,101,115,1.4,1.4
6088,2016/09/10,оч╢щ,16.0,26,1.9,0.81,0.32,2.5,25,27,11,16,1,NR,85,3.7,2.2,0,89,101,1.3,1
6089,2016/09/10,оч╢щ,17.0,26,1.9,0.71,0.26,1.6,22,23,12,19,2,NR,84,5.5,2.1,0,117,147,0.6,1
6090,2016/09/10,оч╢щ,18.0,26,1.9,0.59,0.2,1.6,19,21,11,18,6,NR,84,4.6,2.1,0,124,133,0.8,0.8
6091,2016/09/10,оч╢щ,19.0,26,1.9,0.77,0.26,3.8,26,29,4.1,27,9,NR,85,21,2.2,0,104,79,0.9,0.7
6092,2016/09/10,оч╢щ,20.0,26,1.9,0.9,0.3,9.6,26,36,2,29,14,NR,86,21,2.2,0,107,114,0.7,0.7
6093,2016/09/10,оч╢щ,21.0,26,1.9,0.59,0.2,1.6,19,21,11,18,6,NR,84,4.6,2.1,0,124,133,0.8,0.8
6094,2016/09/10,оч╢щ,22.0,26,1.9,0.77,0.26,3.8,26,29,4.1,27,9,NR,85,21,2.2,0,104,79,0.9,0.7
6095,2016/09/10,оч╢щ,23.0,26,1.9,0.9,0.3,9.6,26,36,2,29,14,NR,86,21,2.2,0,107,114,0.7,0.7
6096,2016/09/11,оч╢щ,0.0,26,2,0.89,0.35,11,26,37,1.5,38,15,NR,87,22,2.3,0,131,134,0.5,0.6
6097,2016/09/11,оч╢щ,1.0,26,2,0.99,0.42,14,24,38,1.3,38,15,NR,87,9.3,2.5,0,100,103,0.8,0.6
6098,2016/09/11,оч╢щ,2.0,26,2.1,1.07,0.47,17,24,41,1.3,36,7,NR,87,11,2.6,0,106,124,0.7,0.6
6099,2016/09/11,оч╢щ,3.0,26,2,0.76,0.34,14,22,36,1.6,41,4,NR,88,27,2.4,0,118,80,0.5,0.5
6100,2016/09/11,оч╢щ,4.0,26,2.1,0.73,0.33,14,18,33,1.7,45,13,NR,88,24,2.4,0,113,135,0.8,0.6
6101,2016/09/11,оч╢щ,5.0,26,2,0.54,0.26,8.2,18,26,1.7,51,17,NR,88,11,2.3,0,114,94,0.7,0.5
6102,2016/09/11,оч╢щ,6.0,26,2.1,0.92,0.39,19,17,36,2.9,47,20,NR,88,14,2.5,0.3,87,104,0.7,0.6
6103,2016/09/11,оч╢щ,7.0,31,1.8,0.5,0.12,1.6,11,13,53,30,22,NR,64,3.8,1.9,7,286,264,1.4,0.5
6104,2016/09/11,оч╢щ,8.0,32,1.8,0.42,0.12,0.7,12,13,70,32,19,NR,62,3.7,1.9,5.6,117,86,1.4,0.1
6105,2016/09/11,оч╢щ,9.0,32,1.8,0.39,0.13,0.9,15,16,65,34,25,NR,68,5.3,2,3.4,86,354,1.8,0.1
6106,2016/09/11,оч╢щ,10.0,31,1.8,0.32,0.09,1.1,15,16,55,36,25,NR,67,4,1.9,3.8,241,51,2,0.1
6107,2016/09/11,оч╢щ,11.0,32,1.8,0.29,0.06,1.6,12,14,52,35,24,NR,62,4.3,1.8,4.6,279,306,1.6,0.7
6108,2016/09/11,оч╢щ,12.0,32,1.8,0.26,0.07,0.9,10,11,49,32,17,NR,61,2.6,1.8,2.3,288,305,1.5,0.3
6109,2016/09/11,оч╢щ,13.0,31,1.8,0.31,0.08,0.8,13,14,42,37,17,NR,65,3.2,1.9,0.4,39,66,1.5,0.4
6110,2016/09/11,оч╢щ,14.0,30,1.8,0.42,0.1,0.6,13,13,46,37,25,NR,72,2.7,1.9,0.1,75,89,1.2,0.7
6111,2016/09/11,оч╢щ,15.0,29,1.8,0.62,0.16,0.5,24,25,29,35,24,NR,76,9.3,2,0,87,69,0.7,0.9
6112,2016/09/11,оч╢щ,16.0,28,1.8,0.64,0.17,0.9,24,25,24,34,23,NR,77,9.9,2,0,80,78,1,0.8
6113,2016/09/11,оч╢щ,17.0,28,1.8,0.75,0.24,0.7,27,28,16,32,20,NR,79,6.6,2.1,0,66,7.9,0.5,0.5
6114,2016/09/11,оч╢щ,18.0,28,1.8,0.74,0.24,1.4,24,25,17,37,25,NR,79,4,2.1,0,57,44,0.5,0.4
6115,2016/09/11,оч╢щ,19.0,28,1.8,0.89,0.24,3.3,28,31,8.9,36,25,NR,80,3.9,2.1,0,67,65,0.8,0.6
6116,2016/09/11,оч╢щ,20.0,28,1.8,0.37,0.08,0.7,12,13,31,35,24,NR,82,4.2,1.9,0,70,75,1.1,0.7
6117,2016/09/11,оч╢щ,21.0,28,1.8,0.74,0.24,1.4,24,25,17,37,25,NR,79,4,2.1,0,57,44,0.5,0.4
6118,2016/09/11,оч╢щ,22.0,28,1.8,0.89,0.24,3.3,28,31,8.9,36,25,NR,80,3.9,2.1,0,67,65,0.8,0.6
6119,2016/09/11,оч╢щ,23.0,28,1.8,0.37,0.08,0.7,12,13,31,35,24,NR,82,4.2,1.9,0,70,75,1.1,0.7
6120,2016/09/12,оч╢щ,0.0,28,1.8,0.24,0.04,0.4,7.2,7.6,34,30,17,NR,83,2.9,1.8,0,43,80,0.8,0.3
6121,2016/09/12,оч╢щ,1.0,27,1.8,0.19,0.02,0.3,5.2,5.5,38,27,9,NR,84,3,1.8,0,46,328,0.9,0.3
6122,2016/09/12,оч╢щ,2.0,27,1.9,0.23,0.07,0.2,5.9,6.1,28,24,3,NR,86,5.8,1.9,0,72,69,0.6,0.5
6123,2016/09/12,оч╢щ,3.0,27,1.9,0.32,0.11,0.4,13,13,13,31,5,NR,88,9.7,2,0,70,72,0.7,0.6
6124,2016/09/12,оч╢щ,4.0,27,2,0.37,0.15,1.2,16,18,6.6,34,12,NR,88,9.1,2.1,0,67,78,0.9,0.6
6125,2016/09/12,оч╢щ,5.0,27,1.9,0.37,0.15,1.1,15,16,9.4,39,11,NR,87,7.7,2.1,0,88,73,0.6,0.6
6126,2016/09/12,оч╢щ,6.0,27,1.9,0.46,0.17,2.7,17,20,8.6,41,13,NR,86,7.1,2.1,0.2,71,105,0.7,0.6
6127,2016/09/12,оч╢щ,7.0,29,1.8,0.32,0.1,2.5,11,14,38,28,20,NR,75,2.7,1.9,4.3,339,305,1.6,0.3
6128,2016/09/12,оч╢щ,8.0,29,1.8,0.28,0.08,2,8.4,10,44,30,26,NR,74,2.3,1.9,5.9,288,353,2.5,0.5
6129,2016/09/12,оч╢щ,9.0,30,1.8,0.26,0.06,1.7,7.7,9.5,47,36,24,NR,70,2.3,1.9,8.1,262,193,2.2,0.4
6130,2016/09/12,оч╢щ,10.0,30,1.8,0.24,0.04,1.4,6.8,8.2,48,34,23,NR,69,2.5,1.8,6.6,195,165,1.9,0.3
6131,2016/09/12,оч╢щ,11.0,29,1.8,0.24,0.05,1.3,7.9,9.2,48,35,17,NR,74,2.2,1.9,2.9,81,79,1.6,0.7
6132,2016/09/12,оч╢щ,12.0,28,1.8,0.25,0.09,1.4,9.6,11,45,35,15,NR,77,2.1,1.9,0.9,79,72,1.8,0.6
6133,2016/09/12,оч╢щ,13.0,27,1.8,0.29,0.15,1.1,11,12,44,35,13,NR,78,2.3,2,0.4,76,95,1.4,0.8
6134,2016/09/12,оч╢щ,14.0,27,1.8,0.36,0.08,1.3,12,14,45,32,7,NR,78,2.1,1.9,0.1,73,74,1.5,0.9
6135,2016/09/12,оч╢щ,15.0,27,1.8,0.32,0.07,1.2,10,11,45,27,9,NR,78,2.1,1.9,0,76,83,1.2,0.7
6136,2016/09/12,оч╢щ,16.0,27,1.8,0.26,0.05,0.8,7.8,8.5,46,20,6,NR,79,2,1.9,0,78,86,1.6,0.7
6137,2016/09/12,оч╢щ,17.0,27,1.8,0.25,0.04,0.6,7.7,8.3,47,19,14,NR,80,1.9,1.8,0,74,65,1.4,0.7
6138,2016/09/12,оч╢щ,18.0,26,1.8,0.24,0.03,0.9,7.4,8.3,47,21,15,NR,82,2,1.8,0,86,90,1.8,0.9
6139,2016/09/12,оч╢щ,19.0,26,1.8,0.22,0.03,0.6,5.7,6.2,49,28,12,NR,80,1.9,1.8,0,80,91,1.3,0.5
6140,2016/09/12,оч╢щ,20.0,27,1.8,0.19,0.01,0.6,5.2,5.8,49,23,7,NR,81,2,1.8,0,70,83,0.9,0.7
6141,2016/09/12,оч╢щ,21.0,26,1.8,0.24,0.03,0.9,7.4,8.3,47,21,15,NR,82,2,1.8,0,86,90,1.8,0.9
6142,2016/09/12,оч╢щ,22.0,26,1.8,0.22,0.03,0.6,5.7,6.2,49,28,12,NR,80,1.9,1.8,0,80,91,1.3,0.5
6143,2016/09/12,оч╢щ,23.0,27,1.8,0.19,0.01,0.6,5.2,5.8,49,23,7,NR,81,2,1.8,0,70,83,0.9,0.7
6144,2016/09/13,оч╢щ,0.0,26,1.8,0.17,0.01,0.5,4.3,4.8,48,17,5,NR,82,2.3,1.8,0,70,75,1.5,0.5
6145,2016/09/13,оч╢щ,1.0,26,1.8,0.17,0.01,0.5,3.9,4.4,48,11,4,NR,83,1.9,1.8,0,50,72,0.9,0.2
6146,2016/09/13,оч╢щ,2.0,26,1.8,0.16,0.01,0.9,4.1,5,48,9,3,NR,84,2.1,1.8,0,64,49,0.9,0.4
6147,2016/09/13,оч╢щ,3.0,26,1.8,0.16,0.02,1.5,2.8,4.3,48,11,5,NR,84,2.1,1.8,0,68,53,0.6,0.4
6148,2016/09/13,оч╢щ,4.0,26,1.8,0.15,0.01,1.2,3.3,4.5,45,6,6,NR,86,2,1.8,0,58,66,0.7,0.4
6149,2016/09/13,оч╢щ,5.0,26,1.8,0.2,0.02,1.4,5.9,7.3,39,13,7,NR,87,2.3,1.8,0,14,23,0.8,0.2
6150,2016/09/13,оч╢щ,6.0,26,1.8,0.28,0.04,1.5,9.2,11,35,14,6,NR,88,2.2,1.9,0.1,70,65,0.6,0.5
6151,2016/09/13,оч╢щ,7.0,32,1.8,0.48,0.18,3.3,15,18,48,0#,-2#,NR,64,3.1,2,8.4,87,80,2.3,1.1
6152,2016/09/13,оч╢щ,8.0,34,1.8,0.38,0.14,3.2,13,17,51,30,76*,NR,56,3.2,1.9,10,89,86,3,2.4
6153,2016/09/13,оч╢щ,9.0,35,1.8,0.31,0.11,2.7,10,13,49,27,85*,NR,54,4.5,1.9,10,82,77,3.7,2.8
6154,2016/09/13,оч╢щ,10.0,35,1.8,0.26,0.1,2.8,8,11,36,28,82*,NR,52,3.2,1.9,8.6,96,99,2.7,2.7
6155,2016/09/13,оч╢щ,11.0,35,1.7,0.17,0.06,2.7,4.6,7.3,24,21,10,NR,48,2.4,1.8,6,96,93,4.9,3.7
6156,2016/09/13,оч╢щ,12.0,34,1.7,0.12,0.05,3.1,2.4,5.5,15,22,2,NR,48,2.1,1.8,3.4,101,104,3.7,3.9
6157,2016/09/13,оч╢щ,13.0,32,1.7,0.18,0.08,3.8,4.7,8.6,12,17,7,NR,58,2.4,1.8,0.9,100,94,3,3.3
6158,2016/09/13,оч╢щ,14.0,31,1.7,0.38,0.14,8.4,8.8,17,7.5,22,9,NR,64,3.3,1.9,0.2,90,97,4.3,3
6159,2016/09/13,оч╢щ,15.0,27,1.7,0.34,0.13,5.9,8.2,14,5.4,19,12,0.2,80,3.2,1.8,0,93,90,2.7,2.7
6160,2016/09/13,оч╢щ,16.0,27,1.7,0.37,0.15,7.1,10,17,4.1,16,9,0.2,81,4,1.9,0,94,97,2.5,2.4
6161,2016/09/13,оч╢щ,17.0,27,1.7,0.28,0.11,5.6,8.5,14,4.9,11,7,0.2,75,3.6,1.8,0,94,92,3.1,2.8
6162,2016/09/13,оч╢щ,18.0,28,1.7,0.21,0.08,3.5,6.7,10,6.2,10,2,NR,70,4.2,1.8,0,94,104,4,3
6163,2016/09/13,оч╢щ,19.0,28,1.7,0.15,0.05,2.1,4.6,6.7,7.4,10,6,NR,69,3.4,1.8,0,100,94,2.6,2.8
6164,2016/09/13,оч╢щ,20.0,28,1.7,0.21,0.07,3.3,6.8,10,4.7,14,4,NR,73,3.5,1.8,0,86,91,3.4,2.2
6165,2016/09/13,оч╢щ,21.0,28,1.7,0.21,0.08,3.5,6.7,10,6.2,10,2,NR,70,4.2,1.8,0,94,104,4,3
6166,2016/09/13,оч╢щ,22.0,28,1.7,0.15,0.05,2.1,4.6,6.7,7.4,10,6,NR,69,3.4,1.8,0,100,94,2.6,2.8
6167,2016/09/13,оч╢щ,23.0,28,1.7,0.21,0.07,3.3,6.8,10,4.7,14,4,NR,73,3.5,1.8,0,86,91,3.4,2.2
6168,2016/09/14,оч╢щ,0.0,27,1.7,0.14,0.04,2.2,4.8,7,5.5,13,4,0.6,85,2.8,1.8,0,84,86,2.8,2.2
6169,2016/09/14,оч╢щ,1.0,27,1.7,0.1,0.04,1.8,3.8,5.6,6.4,16,1,NR,83,3.8,1.8,0,92,90,2.7,2.6
6170,2016/09/14,оч╢щ,2.0,28,1.7,0.07,0.02,1.3,2.9,4.2,7.2,17,1,NR,81,3.5,1.7,0,96,96,2.8,2.6
6171,2016/09/14,оч╢щ,3.0,27,1.7,0.06,0.02,1,3.2,4.2,7.7,14,6,5,84,3.4,1.7,0,89,81,2.8,2.5
6172,2016/09/14,оч╢щ,4.0,26,1.7,0.09,0.02,1.2,3.5,4.7,7.2,18,6,0.4,89,2.9,1.8,0,89,86,2.8,2.6
6173,2016/09/14,оч╢щ,5.0,26,1.7,0.09,0.02,1.4,3.5,4.9,7.1,12,6,0.2,88,3.2,1.7,0,91,101,4.4,3
6174,2016/09/14,оч╢щ,6.0,27,1.7,0.12,0.03,1.6,3.3,5,7.3,14,1,0.4,79,2.7,1.7,0.1,100,103,3.5,4.2
6175,2016/09/14,оч╢щ,7.0,28,1.7,0.13,0.07,3,4.5,7.4,7.7,14,1,NR,77,2.7,1.8,1.1,97,99,4.8,4.3
6176,2016/09/14,оч╢щ,8.0,28,1.7,0.14,0.07,2.6,5.1,7.6,10,28,4,NR,76,2.7,1.8,1.1,96,97,4.5,4.2
6177,2016/09/14,оч╢щ,9.0,27,1.7,0.17,0.06,2.6,6,8.5,13,27,4,5.6,84,2.4,1.8,0.8,94,85,3.5,3.8
6178,2016/09/14,оч╢щ,10.0,25,1.7,0.2,0.09,4.2,9.6,14,19,22,2,1.6,86,2.8,1.8,1.7,89,91,4.6,3.6
6179,2016/09/14,оч╢щ,11.0,27,1.7,0.14,0.07,2.4,5.8,8.2,23,12,1,NR,74,2.6,1.8,1.1,101,104,7,5.2
6180,2016/09/14,оч╢щ,12.0,30,1.7,0.12,0.03,0.8,3.2,4,25,28,1,NR,62,2.1,1.8,0.2,108,111,6.8,7.1
6181,2016/09/14,оч╢щ,13.0,28,1.7,0.14,0.05,0.6,4.2,4.8,24,22,8,NR,70,2.1,1.8,0.1,110,114,5.2,6.1
6182,2016/09/14,оч╢щ,14.0,29,1.7,0.17,0.04,0.6,5.5,6,25,24,9,NR,65,2.5,1.8,0,117,112,5.4,4.8
6183,2016/09/14,оч╢щ,15.0,29,1.7,0.17,0.04,0.7,5.1,5.8,27,10,7,NR,65,2.3,1.8,0,109,109,5,5.8
6184,2016/09/14,оч╢щ,16.0,29,1.8,0.17,0.04,0.5,5.2,5.7,28,16,1,NR,63,2.4,1.8,0,110,106,5,4.9
6185,2016/09/14,оч╢щ,17.0,30,1.8,0.17,0.04,0.3,5,5.4,30,12,6,NR,61,2.8,1.8,0,112,109,5,4.8
6186,2016/09/14,оч╢щ,18.0,30,1.8,0.18,0.03,0.6,4.5,5.2,33,21,9,NR,61,2.3,1.8,0,109,107,6.1,5.2
6187,2016/09/14,оч╢щ,19.0,30,1.8,0.17,0.03,0.6,4,4.6,36,19,13,NR,62,2.5,1.8,0,109,112,3.6,4.2
6188,2016/09/14,оч╢щ,20.0,29,1.8,0.15,0.02,0.5,3.9,4.4,33,22,9,NR,64,2.5,1.8,0,115,124,3.2,3.4
6189,2016/09/14,оч╢щ,21.0,30,1.8,0.18,0.03,0.6,4.5,5.2,33,21,9,NR,61,2.3,1.8,0,109,107,6.1,5.2
6190,2016/09/14,оч╢щ,22.0,30,1.8,0.17,0.03,0.6,4,4.6,36,19,13,NR,62,2.5,1.8,0,109,112,3.6,4.2
6191,2016/09/14,оч╢щ,23.0,29,1.8,0.15,0.02,0.5,3.9,4.4,33,22,9,NR,64,2.5,1.8,0,115,124,3.2,3.4
6192,2016/09/15,оч╢щ,0.0,29,1.8,0.17,0.09,0.7,7.3,7.9,21,18,13,NR,69,4.5,1.9,0,138,157,1.5,2
6193,2016/09/15,оч╢щ,1.0,27,1.8,0.17,0.18,0.7,11,11,12,25,10,NR,80,4.2,2,0,154,147,1.2,1
6194,2016/09/15,оч╢щ,2.0,27,1.9,0.2,0.17,0.6,13,14,10,35,13,NR,81,5.2,2,0,151,163,0.7,0.6
6195,2016/09/15,оч╢щ,3.0,27,1.9,0.18,0.26,1.5,11,13,11,33,8,NR,82,4.9,2.2,0,122,102,0.5,0.2
6196,2016/09/15,оч╢щ,4.0,27,1.9,0.31,0.14,3,14,17,5.3,32,7,NR,83,6.9,2,0,46,69,0.8,0.4
6197,2016/09/15,оч╢щ,5.0,27,1.9,0.38,0.16,3.6,14,17,3.6,30,9,NR,85,4.4,2.1,0,52,54,0.5,0.3
6198,2016/09/15,оч╢щ,6.0,27,2,0.49,0.22,8.4,15,24,3.7,29,4,NR,85,5.1,2.2,0.1,206,242,0.7,0.1
6199,2016/09/15,оч╢щ,7.0,28,1.9,0.53,0.19,6.9,18,25,13,37,11,0.6,82,4.6,2.1,2.8,315,284,1.2,0.3
6200,2016/09/15,оч╢щ,8.0,28,1.9,0.37,0.12,5.6,14,19,19,32,9,NR,82,4.4,2,3.9,269,282,1,0.8
6201,2016/09/15,оч╢щ,9.0,29,1.8,0.36,0.12,4,14,18,22,29,9,NR,78,4.4,2,2.8,24,26,1.2,0.4
6202,2016/09/15,оч╢щ,10.0,29,1.8,0.33,0.12,4.1,12,17,20,24,7,NR,77,4.7,2,3.3,18,27,0.9,0.3
6203,2016/09/15,оч╢щ,11.0,29,1.8,0.34,0.11,3.4,13,16,24,31,10,NR,78,3.8,1.9,2.3,25,59,0.9,0.3
6204,2016/09/15,оч╢щ,12.0,29,1.8,0.38,0.16,4,15,19,20,30,11,NR,78,4.5,2,1.7,322,312,1.2,0.2
6205,2016/09/15,оч╢щ,13.0,29,1.8,0.37,0.2,3.5,15,19,17,36,13,NR,80,4.9,2,0.6,49,82,0.8,0.4
6206,2016/09/15,оч╢щ,14.0,28,1.9,0.59,0.21,2.2,22,24,12,35,15,NR,82,7.7,2.1,0.1,146,173,0.5,0.4
6207,2016/09/15,оч╢щ,15.0,28,1.9,0.84,0.3,2,30,32,7.3,39,19,NR,84,5.7,2.3,0,133,113,0.9,0.4
6208,2016/09/15,оч╢щ,16.0,28,2,0.94,0.3,2,31,33,8.3,47,30,NR,85,8.1,2.3,0,114,100,0.9,0.7
6209,2016/09/15,оч╢щ,17.0,27,2,1.23,0.36,5.1,27,33,3,57,31,NR,87,9.3,2.3,0,112,186,0.5,0.7
6210,2016/09/15,оч╢щ,18.0,27,2,1.2,0.4,9.3,27,37,1.7,64,35,NR,86,11,2.4,0,131,138,1.1,0.6
6211,2016/09/15,оч╢щ,19.0,27,2,1,0.33,12,18,30,1.3,54,31,NR,84,5.8,2.3,0,133,157,0.9,0.7
6212,2016/09/15,оч╢щ,20.0,26,1.9,0.78,0.27,13,11,25,1.4,39,26,NR,83,5.9,2.2,0,158,145,0.5,0.5
6213,2016/09/15,оч╢щ,21.0,27,2,1.2,0.4,9.3,27,37,1.7,64,35,NR,86,11,2.4,0,131,138,1.1,0.6
6214,2016/09/15,оч╢щ,22.0,27,2,1,0.33,12,18,30,1.3,54,31,NR,84,5.8,2.3,0,133,157,0.9,0.7
6215,2016/09/15,оч╢щ,23.0,26,1.9,0.78,0.27,13,11,25,1.4,39,26,NR,83,5.9,2.2,0,158,145,0.5,0.5
6216,2016/09/16,оч╢щ,0.0,26,1.9,0.68,0.24,14,9.9,23,1.4,25,15,NR,84,4.6,2.1,0,140,137,0.9,0.6
6217,2016/09/16,оч╢щ,1.0,26,1.9,0.66,0.29,15,12,26,1.4,26,9,NR,85,7.6,2.2,0,117,114,0.8,0.6
6218,2016/09/16,оч╢щ,2.0,25,2,0.6,0.26,15,9.8,25,1.3,28,8,NR,87,7.7,2.2,0,131,116,0.9,0.6
6219,2016/09/16,оч╢щ,3.0,25,2,0.57,0.26,18,8.1,26,1.4,32,6,NR,86,7.8,2.2,0,122,97,0.7,0.6
6220,2016/09/16,оч╢щ,4.0,25,2,0.53,0.27,18,8.1,26,1.4,30,9,NR,87,7.6,2.3,0,152,225,0.9,0.5
6221,2016/09/16,оч╢щ,5.0,25,2,0.49,0.33,15,11,25,1.5,30,7,NR,87,7.9,2.3,0,122,132,0.7,0.7
6222,2016/09/16,оч╢щ,6.0,25,2,0.51,0.25,16,8.1,24,2.4,31,7,NR,84,9,2.2,0.4,155,181,0.8,0.6
6223,2016/09/16,оч╢щ,7.0,33,1.8,0.28,0.08,1.8,7.1,8.9,51,37,25,NR,53,4.1,1.9,9.7,54,82,1.4,0.6
6224,2016/09/16,оч╢щ,8.0,34,1.8,0.25,0.07,1.6,6.7,8.3,57,28,22,NR,50,3.4,1.8,9.7,7.9,108,1,0.2
6225,2016/09/16,оч╢щ,9.0,33,1.8,0.25,0.09,1.7,10,12,47,26,12,NR,57,3.3,1.9,5.4,277,289,2,0.4
6226,2016/09/16,оч╢щ,10.0,32,1.7,0.2,0.09,2.4,11,13,35,21,10,NR,59,3.6,1.8,4.5,276,208,2,0.3
6227,2016/09/16,оч╢щ,11.0,32,1.7,0.21,0.09,3.5,10,14,26,22,12,NR,60,3.3,1.8,3.3,280,252,1.8,0.3
6228,2016/09/16,оч╢щ,12.0,32,1.7,0.21,0.09,3.2,8.5,12,22,21,9,NR,59,3.1,1.8,2.1,278,277,1.2,0.5
6229,2016/09/16,оч╢щ,13.0,31,1.8,0.25,0.1,3.7,12,15,13,25,12,NR,67,3.6,1.9,0.6,265,257,1.5,1.3
6230,2016/09/16,оч╢щ,14.0,30,1.8,0.29,0.12,3.2,13,16,9.8,26,14,NR,73,4,1.9,0.1,234,209,1.1,0.7
6231,2016/09/16,оч╢щ,15.0,29,1.8,0.35,0.17,1.7,14,16,11,28,25,NR,74,3.2,2,0,149,162,0.8,0.7
6232,2016/09/16,оч╢щ,16.0,28,1.8,0.5,0.2,2.2,19,21,9.2,31,20,NR,74,8.6,2,0,99,102,1.7,1
6233,2016/09/16,оч╢щ,17.0,28,1.8,0.42,0.14,3.6,13,17,4.6,30,15,NR,77,6.6,1.9,0,92,63,1.6,1.6
6234,2016/09/16,оч╢щ,18.0,28,1.8,0.43,0.13,5.5,11,16,2.7,26,9,NR,81,3.6,1.9,0,87,87,2,1.6
6235,2016/09/16,оч╢щ,19.0,28,1.8,0.45,0.14,7.3,12,19,2,16,12,NR,81,5.4,1.9,0,93,90,2.3,2.2
6236,2016/09/16,оч╢щ,20.0,28,1.8,0.32,0.1,4.1,11,15,3.1,19,10,NR,81,4.7,1.9,0,98,105,2.3,2
6237,2016/09/16,оч╢щ,21.0,28,1.8,0.43,0.13,5.5,11,16,2.7,26,9,NR,81,3.6,1.9,0,87,87,2,1.6
6238,2016/09/16,оч╢щ,22.0,28,1.8,0.45,0.14,7.3,12,19,2,16,12,NR,81,5.4,1.9,0,93,90,2.3,2.2
6239,2016/09/16,оч╢щ,23.0,28,1.8,0.32,0.1,4.1,11,15,3.1,19,10,NR,81,4.7,1.9,0,98,105,2.3,2
6240,2016/09/17,оч╢щ,0.0,27,1.8,0.24,0.09,1.7,9.5,11,4.2,15,10,0.2,86,3.1,1.8,0,102,104,2,2
6241,2016/09/17,оч╢щ,1.0,27,1.8,0.2,0.08,1.8,8.9,11,5,17,6,NR,87,3.2,1.8,0,107,241,0.5,0.9
6242,2016/09/17,оч╢щ,2.0,27,1.8,0.16,0.05,1.6,7.8,9.4,6,15,5,0.2,87,4.1,1.8,0,49,70,0.5,0.4
6243,2016/09/17,оч╢щ,3.0,27,1.8,0.12,0.03,1.6,6.5,8.1,7.2,12,3,0.6,88,3.2,1.8,0,53,76,1.1,0.5
6244,2016/09/17,оч╢щ,4.0,26,1.8,0.09,0.02,1.3,5.9,7.2,7.8,13,3,0.8,90,2.6,1.8,0,129,73,0.5,0.1
6245,2016/09/17,оч╢щ,5.0,27,1.8,0.14,0.07,1.5,8,9.4,5.4,11,1,0.4,91,2.7,1.9,0,1,57,1.1,0.2
6246,2016/09/17,оч╢щ,6.0,26,1.8,0.13,0.11,2.3,7.5,9.8,7.6,13,2,11,91,3,1.9,0.1,112,57,0.9,0.1
6247,2016/09/17,оч╢щ,7.0,27,1.7,0.14,0.06,1.9,4.1,6,16,20,8,0.4,88,2.3,1.8,2.2,277,282,2.2,0.2
6248,2016/09/17,оч╢щ,8.0,26,1.7,0.16,0.14,3.2,8.1,11,15,23,5,0.8,87,3.5,1.9,2.5,270,261,1.4,0.3
6249,2016/09/17,оч╢щ,9.0,26,1.8,0.21,0.09,3.6,7.5,11,16,23,4,0.2,84,2.4,1.9,2.4,290,290,2.3,1
6250,2016/09/17,оч╢щ,10.0,26,1.8,0.18,0.06,3.1,7.1,10,16,26,6,2.4,87,2.3,1.8,1.4,276,255,1.9,1.6
6251,2016/09/17,оч╢щ,11.0,26,1.8,0.19,0.08,4.2,10,14,13,26,3,1,89,2.4,1.9,1.2,258,264,2,1.7
6252,2016/09/17,оч╢щ,12.0,26,1.8,0.18,0.09,3.2,10,13,13,21,1,3.8,88,2.3,1.9,0.4,266,282,2,1.7
6253,2016/09/17,оч╢щ,13.0,26,1.8,0.18,0.07,2.2,8.6,11,16,20,2,5,90,2.3,1.9,0.2,283,282,2.6,1.6
6254,2016/09/17,оч╢щ,14.0,25,1.8,0.2,0.06,2,7.2,9.1,17,13,5,0.8,90,2.1,1.8,0,271,261,1.9,1.7
